resume_id,job_id,label,semantic_score
R_008470,J_000582,0,0.45794526
R_002920,J_000206,0,0.8036712
R_004530,J_001365,0,0.4344967
R_009115,J_000245,0,0.510431
R_005851,J_002238,1,0.63770914
R_004252,J_001529,0,0.6636641
R_001282,J_001933,1,0.55225873
R_006220,J_001273,0,0.43285722
R_005718,J_000150,0,0.52859294
R_008680,J_001406,0,0.32405186
R_002529,J_001847,1,0.65312326
R_002375,J_002432,0,0.43101048
R_002105,J_001218,0,0.48110667
R_000250,J_002084,1,0.5771583
R_006782,J_000925,0,0.4298792
R_000534,J_000755,0,0.40113738
R_007079,J_001543,1,0.5668825
R_001332,J_001883,0,0.46566868
R_003372,J_001958,1,0.5117047
R_003470,J_002089,0,0.7579806
R_006078,J_000351,1,0.6047543
R_001027,J_002037,1,0.85554016
R_006519,J_001353,1,0.59880126
R_000143,J_001594,1,0.5617628
R_007537,J_000991,1,0.67220736
R_009559,J_001187,0,0.4719137
R_006509,J_000063,0,0.48846024
R_000370,J_000975,0,0.40336204
R_002665,J_000772,0,0.44168687
R_009942,J_000971,1,0.7078905
R_000010,J_000338,0,0.52798843
R_002358,J_001352,1,0.61914384
R_005245,J_001768,0,0.49029183
R_005411,J_001546,1,0.69228435
R_000896,J_000630,0,0.47441247
R_009374,J_001925,0,0.4867064
R_001616,J_002249,1,0.7664073
R_006905,J_000136,0,0.46138614
R_001705,J_000991,1,0.6211311
R_006412,J_000849,1,0.5839687
R_003330,J_000184,0,0.40778202
R_007565,J_000988,1,0.6581392
R_001816,J_002147,1,0.6649035
R_000841,J_002390,0,0.54917073
R_004129,J_001538,1,0.576957
R_009507,J_000252,0,0.59613687
R_005886,J_002159,0,0.39777213
R_006563,J_001763,1,0.7104017
R_008353,J_000595,0,0.34322697
R_006243,J_001657,1,0.74252856
R_003797,J_002196,1,0.78900665
R_008418,J_001848,0,0.48547578
R_003024,J_000967,0,0.6926204
R_007362,J_000326,0,0.52668464
R_002545,J_001087,1,0.64679515
R_002102,J_002468,0,0.43708736
R_000512,J_001152,1,0.74814373
R_006649,J_000976,0,0.48777264
R_008056,J_000628,1,0.65875673
R_004349,J_001662,1,0.68504274
R_008203,J_000899,1,0.8722317
R_003568,J_002425,0,0.48142847
R_006286,J_001006,1,0.7158402
R_008535,J_001365,1,0.772524
R_003455,J_000131,1,0.53575087
R_007573,J_001109,1,0.6239271
R_005668,J_002226,1,0.6056951
R_000266,J_000258,0,0.6221264
R_002007,J_000325,0,0.49366447
R_007415,J_002009,0,0.42018804
R_003373,J_002170,0,0.46747956
R_008555,J_000687,1,0.6044899
R_004781,J_001529,1,0.6564696
R_001848,J_000131,0,0.48639202
R_003215,J_000213,0,0.4909345
R_008212,J_000559,0,0.48013604
R_006979,J_000640,0,0.53001773
R_002912,J_000468,0,0.44503456
R_003255,J_001394,0,0.77912647
R_006021,J_001436,0,0.5401387
R_005089,J_001950,1,0.62099886
R_002492,J_001269,0,0.51267314
R_004501,J_000575,0,0.53736997
R_002772,J_001185,0,0.5042724
R_007118,J_000390,1,0.72378373
R_003818,J_001131,1,0.71705765
R_007270,J_000759,1,0.5782314
R_000225,J_002490,1,0.50849247
R_008265,J_001701,0,0.52508676
R_007008,J_002132,0,0.4871873
R_004595,J_000127,0,0.45188993
R_000926,J_000427,0,0.79910654
R_000359,J_000898,0,0.6544262
R_005311,J_000321,0,0.55971706
R_008688,J_000084,0,0.6273764
R_007497,J_002024,1,0.63330805
R_001430,J_000455,1,0.7756454
R_007647,J_002381,1,0.40465832
R_005577,J_002174,1,0.56642604
R_002975,J_000342,0,0.53576654
R_009983,J_000752,0,0.4500391
R_009700,J_001450,1,0.77094746
R_007289,J_001431,0,0.587609
R_009789,J_001004,1,0.57174194
R_002746,J_000522,0,0.5145255
R_005255,J_001397,0,0.49495053
R_002179,J_001885,1,0.77425694
R_009000,J_001304,0,0.4362298
R_001892,J_000440,0,0.46921226
R_002574,J_001990,0,0.447069
R_005425,J_002064,0,0.4513549
R_001987,J_001620,0,0.46945179
R_000666,J_002403,0,0.42619875
R_007982,J_000573,0,0.5158494
R_008306,J_000875,0,0.4322763
R_004719,J_002175,1,0.78443
R_008277,J_002417,1,0.761703
R_005864,J_002032,0,0.5130255
R_003975,J_000824,0,0.48437834
R_005066,J_001192,0,0.43374437
R_008019,J_001781,1,0.7039944
R_000825,J_000058,1,0.71439743
R_007586,J_001723,0,0.6633119
R_006560,J_002182,1,0.75593185
R_006632,J_001470,1,0.49620497
R_009556,J_001352,1,0.69102556
R_001329,J_001990,1,0.7250953
R_004021,J_001558,1,0.75435793
R_008708,J_000271,1,0.8367632
R_008979,J_001560,1,0.6049569
R_002011,J_000840,0,0.49485084
R_003026,J_001674,1,0.5884842
R_006077,J_000110,0,0.45209685
R_008953,J_000336,0,0.4513437
R_002962,J_001291,1,0.61052114
R_008810,J_001357,0,0.42460763
R_001073,J_001318,0,0.38293725
R_000684,J_000040,1,0.68920696
R_003181,J_000373,1,0.6351842
R_001475,J_001579,1,0.5802362
R_007438,J_002452,1,0.60535234
R_008144,J_001859,0,0.50974417
R_000853,J_001664,0,0.45242032
R_002385,J_000134,0,0.50847715
R_002036,J_001321,1,0.7201952
R_009421,J_000848,1,0.74728143
R_009978,J_000926,0,0.40282908
R_001599,J_001337,1,0.64022166
R_000818,J_001258,0,0.45165133
R_001027,J_001676,0,0.44355366
R_006012,J_001190,1,0.7879111
R_003163,J_001797,1,0.37343246
R_007803,J_002181,0,0.53592956
R_008791,J_001637,1,0.6449657
R_002622,J_002163,1,0.63704956
R_008872,J_001885,1,0.4637788
R_009532,J_000520,1,0.7574233
R_003281,J_002495,0,0.35387912
R_008738,J_000538,0,0.51215214
R_000445,J_001598,1,0.6773747
R_007422,J_001691,0,0.48627254
R_006440,J_000806,0,0.44271785
R_003901,J_000869,1,0.62946117
R_003754,J_001306,1,0.6050999
R_004739,J_002352,1,0.55220747
R_003545,J_001820,0,0.68988585
R_001229,J_001080,0,0.59546936
R_005601,J_002048,1,0.75775325
R_007962,J_000283,0,0.54446805
R_000716,J_001559,0,0.48869205
R_009186,J_001710,1,0.48906183
R_007781,J_001939,1,0.624221
R_000278,J_002429,1,0.6008026
R_008456,J_000416,1,0.5111084
R_007438,J_000630,0,0.42351985
R_008186,J_000697,1,0.6652512
R_005435,J_002135,0,0.50348014
R_007252,J_002380,0,0.6016401
R_009420,J_002455,0,0.46482438
R_005465,J_001674,0,0.43847537
R_005698,J_002044,0,0.5014322
R_002601,J_002039,0,0.39493293
R_007775,J_000620,0,0.54594004
R_006432,J_000522,0,0.5220752
R_003902,J_000133,0,0.557848
R_002001,J_002159,1,0.44496018
R_002518,J_002277,1,0.7970104
R_004206,J_000989,1,0.59806263
R_004892,J_001038,0,0.5573945
R_000908,J_002401,1,0.71704555
R_004894,J_000422,1,0.7217093
R_005849,J_000269,1,0.5705241
R_009427,J_002296,1,0.61722517
R_005140,J_001277,1,0.67598295
R_007760,J_000956,0,0.45884567
R_004562,J_000613,1,0.6927758
R_000657,J_001162,1,0.6724371
R_006332,J_001322,1,0.8355611
R_007689,J_000254,1,0.61266875
R_004684,J_000022,1,0.73200357
R_000142,J_001592,1,0.77869415
R_007743,J_000309,0,0.6238224
R_005092,J_000257,0,0.55919576
R_005191,J_001978,1,0.89073825
R_006824,J_000642,1,0.58787566
R_006026,J_001948,1,0.6309198
R_004276,J_000864,0,0.5144664
R_002732,J_001505,0,0.40048215
R_008091,J_000465,1,0.7145492
R_006466,J_002351,1,0.62279046
R_009759,J_002195,1,0.58786774
R_009743,J_000260,1,0.5433666
R_006527,J_000322,0,0.579535
R_003424,J_000906,1,0.66785514
R_005318,J_001436,1,0.7190385
R_008497,J_001145,0,0.50350165
R_004905,J_001902,0,0.49987054
R_005814,J_001629,0,0.5792433
R_006568,J_001642,0,0.5131171
R_008033,J_002372,0,0.6678646
R_002724,J_001700,1,0.6312765
R_001403,J_000862,1,0.7097637
R_009127,J_000918,1,0.5000987
R_001123,J_000329,1,0.86335945
R_002981,J_001403,0,0.47025546
R_002639,J_001882,1,0.46242204
R_009268,J_000846,0,0.40733898
R_009397,J_001623,0,0.48299858
R_000844,J_000680,0,0.42460465
R_008277,J_001981,1,0.6432907
R_000247,J_000881,0,0.5738275
R_003623,J_000806,1,0.624226
R_001137,J_001882,0,0.5217434
R_008015,J_001508,0,0.5009751
R_003438,J_000405,0,0.5889026
R_006145,J_002005,0,0.6319504
R_008379,J_000080,1,0.8588375
R_005377,J_002183,1,0.6785046
R_006598,J_000663,0,0.46192467
R_004247,J_000816,1,0.65829605
R_007737,J_001247,1,0.647352
R_001752,J_000544,1,0.4914286
R_005783,J_002019,1,0.72323966
R_008351,J_001096,0,0.6787084
R_009133,J_001055,0,0.48128527
R_008316,J_000550,0,0.41751206
R_004590,J_001731,0,0.4433752
R_001762,J_000561,1,0.6716613
R_001499,J_001193,1,0.5476042
R_001018,J_001303,1,0.70088166
R_009073,J_002145,1,0.7364025
R_005069,J_000179,0,0.75650513
R_005691,J_000325,1,0.64676076
R_006990,J_001628,1,0.7001128
R_000206,J_000596,1,0.58191884
R_003280,J_001539,1,0.60650015
R_007895,J_001844,1,0.8502414
R_006483,J_000139,1,0.6406212
R_009197,J_000491,0,0.6210104
R_003221,J_001455,1,0.64733016
R_007628,J_000828,0,0.49607807
R_000035,J_000751,1,0.5756571
R_000510,J_002300,0,0.5015111
R_009454,J_001931,1,0.42309397
R_003953,J_000358,0,0.51260364
R_001196,J_001193,1,0.5609118
R_004106,J_001594,0,0.31017762
R_001267,J_000130,1,0.5871271
R_001407,J_001381,1,0.64882445
R_002047,J_002095,0,0.43647456
R_008200,J_002152,1,0.4378882
R_000867,J_000750,0,0.5934284
R_005860,J_000900,0,0.54570484
R_005856,J_000135,1,0.63578117
R_001007,J_001627,1,0.6101557
R_000235,J_001589,0,0.46371534
R_008936,J_001910,1,0.6962848
R_003550,J_001802,1,0.6350162
R_001076,J_001557,1,0.6559055
R_009565,J_001607,1,0.6473526
R_002252,J_001608,1,0.75843906
R_003482,J_000752,0,0.51045156
R_004713,J_001593,0,0.6209996
R_000819,J_000993,1,0.4915503
R_006292,J_002464,1,0.571679
R_006420,J_002036,0,0.45892984
R_007999,J_000062,0,0.58857214
R_006974,J_001620,0,0.6014219
R_001268,J_001350,1,0.74150854
R_001551,J_002219,0,0.44787556
R_000649,J_002045,1,0.7112782
R_003355,J_001403,1,0.60663915
R_006326,J_000497,0,0.49831727
R_000164,J_001122,1,0.6002841
R_002183,J_000429,1,0.684112
R_005539,J_000396,0,0.4233794
R_006872,J_000704,1,0.7211698
R_007034,J_000127,0,0.7610012
R_003887,J_000023,1,0.6980871
R_002603,J_000601,0,0.6091469
R_007401,J_001687,1,0.6692648
R_005059,J_002095,0,0.43233636
R_001017,J_000285,1,0.59411764
R_008894,J_001187,0,0.48038784
R_000157,J_001204,0,0.50631654
R_006688,J_000568,0,0.4931616
R_004601,J_001153,0,0.5203616
R_008274,J_000806,0,0.4520817
R_009620,J_000758,0,0.4329661
R_000487,J_000766,0,0.5110769
R_003085,J_001901,1,0.7298503
R_003581,J_001282,0,0.53398424
R_005852,J_001562,1,0.4622487
R_006472,J_001271,1,0.7557833
R_006696,J_001943,1,0.78075635
R_000411,J_001690,1,0.56513095
R_002737,J_002400,0,0.52471066
R_003738,J_001527,0,0.5211128
R_008972,J_001882,0,0.53862417
R_009321,J_002251,1,0.5996665
R_003738,J_000674,0,0.52574533
R_000638,J_001221,0,0.54273784
R_003133,J_002361,1,0.7759877
R_005295,J_002044,1,0.62618315
R_000305,J_001889,1,0.6680687
R_003672,J_000142,1,0.89129156
R_009780,J_001312,1,0.79403776
R_007389,J_002132,0,0.414671
R_007317,J_001001,0,0.45475736
R_003236,J_000303,1,0.42724758
R_005601,J_001389,0,0.4606893
R_005650,J_002312,0,0.43623793
R_000755,J_001717,1,0.59437937
R_003942,J_001814,1,0.46394604
R_003055,J_001674,1,0.5431109
R_000648,J_000015,1,0.7469088
R_007240,J_000224,0,0.6566137
R_000310,J_001953,0,0.50727654
R_002018,J_000566,0,0.49447876
R_001689,J_000824,1,0.5833467
R_005318,J_000654,1,0.60314727
R_002673,J_000126,1,0.6104075
R_001905,J_002367,0,0.5402899
R_008862,J_001130,1,0.6100252
R_004570,J_000575,0,0.47943616
R_009571,J_001247,1,0.6349242
R_005172,J_000809,0,0.43696022
R_007750,J_002267,0,0.5103117
R_008340,J_002253,0,0.4556514
R_004700,J_000173,1,0.8108516
R_007741,J_001733,1,0.6737739
R_003214,J_000444,1,0.64271694
R_000572,J_002162,0,0.5869455
R_003397,J_000550,1,0.5076403
R_004772,J_000719,1,0.7459495
R_002377,J_000483,0,0.4978963
R_009091,J_000951,0,0.4401924
R_008481,J_000556,0,0.4579808
R_007725,J_001540,0,0.41473213
R_003652,J_000571,0,0.42254052
R_004087,J_000654,1,0.6692462
R_009199,J_002365,0,0.55934906
R_005407,J_001779,1,0.66764915
R_009223,J_000637,1,0.58548534
R_000270,J_002016,0,0.4829918
R_008063,J_002389,1,0.62658715
R_005810,J_002075,0,0.37804955
R_009186,J_002393,0,0.54443955
R_008771,J_002097,1,0.7218338
R_006437,J_000883,0,0.45994812
R_009617,J_000268,0,0.4477183
R_007992,J_001003,0,0.64528286
R_003232,J_000675,1,0.787634
R_002642,J_001939,1,0.6504912
R_009051,J_000453,1,0.65569854
R_009888,J_000993,1,0.70367575
R_009405,J_001012,1,0.77181447
R_002522,J_002184,1,0.63144684
R_007547,J_002431,0,0.48048353
R_005786,J_000503,1,0.70170474
R_002044,J_001805,0,0.4274161
R_005789,J_001151,1,0.50936806
R_007283,J_001838,0,0.42622715
R_002232,J_001388,0,0.52186227
R_000428,J_002333,0,0.45124266
R_000525,J_001715,1,0.62886155
R_004461,J_001718,1,0.7502332
R_007539,J_000684,1,0.51156515
R_006863,J_000881,0,0.54044014
R_009699,J_000029,1,0.6259383
R_004100,J_001144,0,0.5667921
R_005484,J_002193,0,0.48172653
R_003149,J_000533,1,0.60168517
R_001269,J_000616,0,0.4984489
R_009859,J_001189,1,0.61401165
R_004772,J_002357,0,0.5082794
R_008767,J_001179,1,0.61456776
R_002611,J_001153,0,0.48963082
R_008896,J_000569,1,0.562546
R_007380,J_000849,0,0.81303364
R_008203,J_001390,0,0.43308407
R_000277,J_001912,1,0.5435544
R_005453,J_000049,1,0.8131703
R_008561,J_001240,0,0.6344755
R_005314,J_002187,1,0.70801044
R_006286,J_002284,0,0.47946507
R_004057,J_001272,1,0.81777716
R_009119,J_001917,0,0.4253289
R_002057,J_000929,0,0.54538465
R_001196,J_000861,1,0.7043056
R_009995,J_001334,0,0.5860359
R_007782,J_000827,1,0.60747737
R_005443,J_000434,1,0.86125153
R_004706,J_000422,0,0.44192463
R_005418,J_001792,1,0.54246986
R_000073,J_000079,0,0.47660616
R_007981,J_001589,1,0.5194137
R_006328,J_000747,0,0.45467544
R_006258,J_000447,0,0.45959756
R_004776,J_002441,1,0.76203376
R_006535,J_001455,1,0.6569643
R_006053,J_000720,1,0.68114364
R_005623,J_000397,1,0.48826683
R_003876,J_001946,1,0.5359347
R_002626,J_002049,1,0.6188463
R_002814,J_002437,0,0.43602693
R_003691,J_000786,0,0.4381162
R_008023,J_000987,1,0.5433992
R_006609,J_000689,0,0.46166223
R_005148,J_001744,0,0.42948502
R_001931,J_001638,1,0.64823496
R_003724,J_002229,1,0.6653425
R_002429,J_001867,1,0.6267493
R_000551,J_001352,1,0.6903964
R_006827,J_001569,1,0.5874107
R_006509,J_000751,1,0.57265854
R_007022,J_001520,0,0.72195655
R_002391,J_001029,1,0.71054983
R_004947,J_000265,1,0.78995353
R_003357,J_001418,1,0.57717955
R_005587,J_000507,1,0.6076027
R_006260,J_002074,1,0.68833935
R_005445,J_000140,1,0.8000365
R_006684,J_001745,0,0.46161476
R_003649,J_000151,0,0.4915515
R_002554,J_000245,0,0.5183714
R_001671,J_000707,0,0.42399478
R_000664,J_000386,0,0.4933173
R_001992,J_000062,1,0.55068207
R_006346,J_001904,0,0.40327176
R_007070,J_000184,1,0.52071565
R_004324,J_002114,1,0.85335237
R_005414,J_001378,0,0.4280151
R_002670,J_001379,0,0.60686433
R_006307,J_001195,0,0.42483753
R_000719,J_001594,0,0.46422982
R_007714,J_002100,1,0.5890534
R_004995,J_000326,1,0.7859894
R_004793,J_000539,1,0.5797224
R_002091,J_002013,0,0.39391533
R_005253,J_001296,0,0.5570799
R_003992,J_000219,0,0.62829316
R_008038,J_002048,0,0.4457106
R_009928,J_002420,0,0.841957
R_001644,J_000628,0,0.5429505
R_004750,J_001438,0,0.4985545
R_004748,J_001224,1,0.4822464
R_006052,J_000838,0,0.5065391
R_006810,J_002310,1,0.89313585
R_005917,J_002425,1,0.7230116
R_000388,J_002228,0,0.63724947
R_003527,J_002017,1,0.5808784
R_004963,J_002179,1,0.49518844
R_009086,J_000845,1,0.56149435
R_005049,J_001470,0,0.45192936
R_003107,J_002082,0,0.4667821
R_006441,J_000834,1,0.6971264
R_004195,J_001201,1,0.6013387
R_007190,J_000494,1,0.63148445
R_005537,J_002275,1,0.44713727
R_005525,J_000763,1,0.52778226
R_009391,J_001968,1,0.50709003
R_006792,J_002223,0,0.4883347
R_003936,J_002384,0,0.5019478
R_006874,J_000745,0,0.49084714
R_004089,J_002039,0,0.6097684
R_006702,J_001662,0,0.45986718
R_004319,J_001446,1,0.7180449
R_009266,J_002307,1,0.59763134
R_001871,J_002428,1,0.583683
R_006161,J_002372,1,0.5195578
R_004072,J_001973,0,0.69647276
R_006801,J_000698,1,0.65508854
R_006759,J_001109,1,0.75918317
R_001619,J_001438,0,0.4988292
R_009234,J_002497,1,0.65231967
R_005004,J_002490,1,0.43623662
R_001821,J_000174,1,0.49109277
R_004143,J_000695,1,0.6091881
R_008911,J_002485,1,0.6115745
R_004891,J_001786,1,0.65233797
R_005451,J_001310,0,0.56424433
R_001333,J_001227,0,0.4107298
R_000483,J_001152,1,0.43790486
R_000286,J_000823,1,0.5474747
R_008913,J_000249,0,0.48584872
R_001930,J_000202,0,0.4259977
R_007930,J_000954,1,0.49651363
R_006015,J_002352,0,0.49505857
R_006394,J_001622,1,0.6816542
R_003074,J_001216,0,0.48391196
R_006677,J_000555,1,0.7426968
R_003953,J_001606,0,0.50088096
R_008638,J_002124,0,0.53112376
R_003857,J_002282,0,0.47847864
R_007511,J_001330,0,0.60665095
R_005550,J_000131,0,0.44721767
R_009614,J_000053,1,0.67562985
R_001762,J_001841,1,0.60651016
R_008041,J_000604,0,0.57082164
R_008965,J_000167,1,0.6434375
R_006861,J_002013,0,0.34734178
R_008924,J_002480,1,0.65647376
R_002219,J_001860,1,0.5697216
R_001290,J_002468,0,0.48112345
R_002179,J_000168,1,0.82191706
R_006355,J_002138,0,0.5324212
R_004406,J_001269,1,0.6452175
R_006295,J_000063,1,0.76583475
R_007754,J_001537,1,0.5828377
R_005193,J_001777,0,0.49634838
R_003550,J_002351,1,0.7129257
R_008119,J_001120,0,0.56959367
R_006755,J_000440,1,0.7476548
R_007408,J_000258,1,0.68625903
R_005422,J_000601,1,0.6504146
R_005676,J_002272,1,0.8400014
R_009352,J_001842,1,0.785746
R_007605,J_000692,0,0.48258844
R_001850,J_000812,0,0.52545965
R_004992,J_000153,0,0.5030607
R_007132,J_001401,1,0.71516865
R_006489,J_000543,1,0.62781906
R_007301,J_001056,1,0.5434159
R_000927,J_000389,0,0.53684574
R_001545,J_000858,0,0.45470133
R_007902,J_000202,0,0.5413509
R_007891,J_002440,1,0.5620052
R_005797,J_001847,0,0.4822919
R_009195,J_001694,1,0.7364129
R_005156,J_000804,1,0.7663723
R_007160,J_000238,0,0.4719972
R_005997,J_000508,0,0.48933446
R_003982,J_000036,0,0.46891236
R_003284,J_000426,1,0.57277846
R_000769,J_001517,0,0.46431604
R_004842,J_001953,0,0.40571427
R_003542,J_001221,0,0.5687536
R_005249,J_000281,1,0.4261799
R_004233,J_000998,0,0.4067828
R_007034,J_000569,0,0.48562485
R_007910,J_000298,0,0.44172454
R_006165,J_001173,0,0.4636514
R_001077,J_001040,1,0.7095591
R_009115,J_001378,1,0.6237365
R_001127,J_002180,1,0.64134455
R_007724,J_001489,1,0.5722867
R_007679,J_000127,0,0.5843313
R_006558,J_000745,1,0.5831762
R_007967,J_002117,0,0.4587854
R_000444,J_001786,0,0.44482073
R_008724,J_002484,1,0.59781957
R_005354,J_001345,1,0.6437627
R_005897,J_002025,1,0.6569189
R_008693,J_001706,1,0.720958
R_003927,J_000646,0,0.49084255
R_006571,J_001712,0,0.46145648
R_003657,J_002386,1,0.73307765
R_005934,J_000609,0,0.48123896
R_000257,J_000770,1,0.56618816
R_009038,J_000873,0,0.56830883
R_008864,J_000011,0,0.51586294
R_000303,J_001931,1,0.56610936
R_004342,J_002161,0,0.4304955
R_007370,J_000513,0,0.85482705
R_004743,J_000417,0,0.49048507
R_009999,J_001586,1,0.7189237
R_001019,J_000465,1,0.5405188
R_000887,J_001193,1,0.73402953
R_006929,J_000387,1,0.54835594
R_000980,J_002397,0,0.51123905
R_008459,J_001278,0,0.46547478
R_001773,J_001569,0,0.44189793
R_005259,J_000516,1,0.62293303
R_005302,J_001239,0,0.43985832
R_002080,J_001123,0,0.39874005
R_005815,J_001762,0,0.49862063
R_004118,J_000426,0,0.46787655
R_002650,J_002306,1,0.6014923
R_004899,J_000052,0,0.4268993
R_006761,J_001044,1,0.7145139
R_009651,J_000689,0,0.69649076
R_007072,J_000100,0,0.4994194
R_006842,J_000859,0,0.800097
R_007170,J_002327,0,0.44335198
R_004104,J_001858,0,0.5932166
R_007021,J_001160,0,0.42360517
R_009651,J_000266,0,0.4589552
R_003681,J_000464,0,0.63151366
R_000679,J_001767,0,0.44474113
R_001988,J_000823,0,0.5124599
R_003795,J_000694,0,0.7191644
R_008105,J_000512,0,0.68282634
R_003756,J_001819,1,0.66794497
R_007675,J_000632,0,0.45134556
R_008452,J_000073,1,0.8359074
R_009337,J_000915,0,0.44778642
R_006873,J_000644,0,0.8665265
R_003229,J_000203,0,0.4642266
R_005622,J_000451,1,0.54168886
R_003189,J_001420,1,0.5714155
R_002767,J_001578,0,0.43704414
R_006223,J_000131,1,0.83089095
R_004147,J_000053,1,0.6060466
R_009833,J_000739,0,0.4422399
R_004432,J_001147,0,0.3609532
R_003487,J_001754,1,0.58057535
R_005636,J_001443,0,0.56353605
R_002846,J_001651,0,0.7231444
R_006196,J_001572,0,0.46875256
R_000684,J_001055,1,0.6631905
R_006726,J_001354,0,0.47602198
R_001970,J_002059,1,0.7552974
R_008343,J_001975,0,0.61718976
R_004522,J_001693,1,0.5967033
R_001075,J_002108,0,0.3830601
R_003577,J_000138,1,0.57541186
R_005516,J_002099,1,0.5992041
R_003075,J_002253,1,0.67607284
R_006350,J_001332,1,0.57502526
R_001223,J_000348,1,0.5347837
R_008691,J_001858,0,0.58860123
R_001228,J_001903,0,0.51328933
R_004177,J_000832,0,0.49236858
R_009939,J_000351,1,0.58888084
R_005064,J_001167,0,0.8112028
R_005032,J_001546,1,0.8807434
R_000570,J_001528,0,0.6012572
R_006653,J_000386,0,0.50346524
R_005291,J_001648,0,0.51372707
R_009897,J_000894,0,0.5383434
R_008359,J_001532,0,0.38200563
R_004113,J_000108,0,0.6440358
R_003314,J_002064,0,0.5237527
R_004826,J_001901,0,0.7447247
R_007557,J_001395,0,0.50797224
R_005422,J_001071,1,0.73121953
R_002611,J_001796,0,0.5539601
R_001217,J_001126,0,0.43854684
R_004909,J_000051,0,0.5326444
R_000528,J_000010,1,0.60035455
R_001978,J_002083,0,0.41743752
R_005578,J_002310,0,0.5221306
R_008814,J_001298,0,0.4332568
R_009692,J_001110,0,0.44400537
R_008888,J_001434,0,0.44341305
R_005537,J_002322,0,0.6917739
R_007362,J_000648,1,0.5957365
R_001839,J_001802,1,0.67313534
R_003055,J_001591,0,0.5149249
R_008034,J_001350,0,0.47289306
R_008841,J_000012,1,0.73450804
R_001816,J_001712,0,0.5266649
R_007970,J_000863,0,0.506415
R_004263,J_002333,1,0.46021304
R_001451,J_002097,0,0.49911678
R_008177,J_001675,1,0.6850561
R_002195,J_000718,1,0.7101959
R_002457,J_002468,1,0.5921951
R_003524,J_000487,1,0.5791353
R_006435,J_000897,0,0.75222826
R_001605,J_000308,1,0.7546897
R_009905,J_001005,0,0.49773514
R_001113,J_000963,0,0.6615569
R_001911,J_001689,1,0.7602438
R_002701,J_002396,1,0.7671933
R_003531,J_001048,0,0.44680712
R_007699,J_001303,1,0.6424293
R_001271,J_001172,1,0.6658752
R_002905,J_002312,0,0.31018263
R_000314,J_001785,1,0.6358743
R_000473,J_002216,0,0.5670531
R_006656,J_000468,0,0.5505495
R_003960,J_000777,1,0.6691077
R_009209,J_000809,0,0.4639265
R_002367,J_001737,1,0.6969497
R_003876,J_001537,1,0.64860296
R_006024,J_001485,0,0.4358683
R_006658,J_001699,1,0.6039877
R_005809,J_001836,0,0.4164461
R_008214,J_002351,0,0.5942966
R_009391,J_001574,1,0.5134051
R_008227,J_000113,0,0.46309817
R_000972,J_001200,1,0.6134759
R_008706,J_000943,1,0.59090054
R_000292,J_000228,1,0.5997269
R_002245,J_000631,0,0.4983135
R_009463,J_001024,1,0.7250191
R_009865,J_000127,0,0.5489831
R_008948,J_000999,0,0.49297145
R_002826,J_000293,0,0.6136925
R_002813,J_001612,1,0.7957773
R_006805,J_000441,0,0.51884496
R_007614,J_000942,1,0.64789975
R_000866,J_002329,1,0.62258506
R_002552,J_001589,0,0.4990255
R_009155,J_002227,1,0.62077427
R_004238,J_001011,0,0.4156208
R_006903,J_001212,1,0.6884732
R_008757,J_001364,0,0.6622627
R_001147,J_001568,1,0.4255948
R_004193,J_000152,0,0.56569684
R_009946,J_001220,1,0.7340852
R_006817,J_000285,1,0.7020644
R_007372,J_001562,0,0.47175387
R_009060,J_001735,0,0.60053957
R_007929,J_000574,1,0.63444257
R_003327,J_001814,0,0.5455407
R_007379,J_000595,0,0.55774707
R_005598,J_001525,1,0.3578215
R_008355,J_001413,0,0.48276854
R_005866,J_000769,0,0.44195348
R_006551,J_001764,1,0.80859804
R_007514,J_000768,1,0.63509214
R_001814,J_000346,1,0.58681995
R_003571,J_002432,0,0.48651987
R_004550,J_001370,0,0.6162177
R_000613,J_000190,1,0.4659701
R_001018,J_001594,1,0.6047401
R_002159,J_001658,1,0.39773992
R_009703,J_002458,1,0.62492025
R_001783,J_001202,0,0.55307853
R_003098,J_001487,0,0.4372946
R_000903,J_001859,1,0.5580657
R_005769,J_002338,0,0.43743205
R_009333,J_001966,0,0.5813867
R_001605,J_001853,0,0.40683252
R_007970,J_002464,1,0.445874
R_009045,J_002103,0,0.43671942
R_000398,J_002175,0,0.45172495
R_001891,J_001665,0,0.49450314
R_006652,J_001590,0,0.42435566
R_002193,J_001042,0,0.43917474
R_004066,J_000524,1,0.5416662
R_003945,J_002124,1,0.6637312
R_008052,J_002339,1,0.7120447
R_000577,J_001561,0,0.41704553
R_005830,J_001647,0,0.47220403
R_009753,J_000229,0,0.47078216
R_008158,J_000343,0,0.48457846
R_008192,J_001956,1,0.73927164
R_006592,J_000306,0,0.4864912
R_002653,J_001164,0,0.48185334
R_007602,J_001079,0,0.48838657
R_003885,J_002459,0,0.63222396
R_003314,J_002232,0,0.58385724
R_003060,J_001284,1,0.7319485
R_009597,J_001963,1,0.7563827
R_000159,J_000723,0,0.3926099
R_004001,J_002163,0,0.6529602
R_009047,J_000944,1,0.494813
R_009742,J_000011,1,0.52887565
R_002096,J_001006,0,0.525975
R_007733,J_001752,1,0.47620034
R_005128,J_002092,0,0.3425849
R_009478,J_001768,0,0.56050855
R_000391,J_002040,1,0.5075816
R_007602,J_002029,0,0.49170882
